shipment_id,origin_location,origin_lat,origin_lon,destination_location,destination_lat,destination_lon,shipment_date,shipment_mode,weight_kg,freight_cost_usd,estimated_arrival," ""Result""",conflict_type,conflict_severity,conflict_date,conflict_region,weather_location,weather_range,weather_azimuth,origin_location_encoded,destination_location_encoded,conflict_severity_encoded,region_Ethiopia,region_India,region_Myanmar,region_Nigeria,region_Pakistan,region_South Sudan,region_Ukraine,mode_Air,mode_Land,mode_Sea,conflict_type_encoded,weather_azimuth_angle,weather_azimuth_sin,weather_azimuth_cos,weather_location_encoded,shipment_day,shipment_month,shipment_year,shipment_weekday,shipping_duration_days,arrival_day,arrival_month,arrival_year,arrival_weekday
726,BREAUX BRIDGE,33.4772,-98.78,NEWARK,42.4985,-89.2709,2024-04-01,Sea,4679,5902.8,2024-04-11,,Political Protest,Moderate,2024-04-09,Ethiopia,KEETER,0.58,E,162,162,1,True,False,False,False,False,False,False,False,False,True,0,90.0,1.0,6.123233996e-17,6,1,4,2024,0,10,11,4,2024,3
2805,NOBLES XRDS,33.61,-97.938,WOODRUFF,39.7775,-80.5424,2024-04-01,Air,8249,1627.46,2024-04-14,,Political Protest,Moderate,2024-04-09,Ethiopia,BRIAR,0.9,NW,186,186,1,True,False,False,False,False,False,False,True,False,False,0,315.0,-0.7071067812,0.7071067812,6,1,4,2024,0,13,14,4,2024,6
3548,PAWNEE,37.0231,-80.3551,ROMEOVILLE,41.6616,-88.073,2024-08-01,Land,5341,1906.41,2024-08-15,,Political Protest,Low,2024-08-01,India,WORSHAM,0.34,E,329,329,0,False,True,False,False,False,False,False,False,True,False,0,90.0,1.0,6.123233996e-17,30,1,8,2024,3,14,15,8,2024,3
2339,NEW VICTORY,36.3858,-78.7444,MARICAO,18.1501,-66.9489,2024-08-01,Sea,1873,4355.59,2024-08-06,,Political Protest,Low,2024-08-01,India,HEARDS,2.95,NNW,654,654,0,False,True,False,False,False,False,False,False,False,True,0,337.5,-0.3826834324,0.9238795325,18,1,8,2024,3,5,6,8,2024,1
2269,KING,34.9848,-90.89,HOMINY,36.4135,-96.3924,2023-07-01,Land,296,9633.43,2023-07-09,,Riots,Critical,2023-07-11,India,ALICIA,0.89,SE,38,38,3,False,True,False,False,False,False,False,False,True,False,2,135.0,0.7071067812,-0.7071067812,7,1,7,2023,5,8,9,7,2023,6
4060,BOYDVILLE,35.99,-81.3327,MT STERLING,43.33,-91.0,2024-09-01,Air,3818,8371.55,2024-09-20,,Strike,High,2024-08-24,Ethiopia,LAUREL,1.0,W,205,205,2,True,False,False,False,False,False,False,True,False,False,1,270.0,-1.0,-1.836970199e-16,3,1,9,2024,6,19,20,9,2024,4
4752,PHELPS,35.429,-82.2749,GRAHN,38.3002,-83.0976,2024-02-01,Air,6605,1259.85,2024-02-21,,Political Protest,High,2024-02-01,India,ARTHUR,1.06,N,70,70,2,False,True,False,False,False,False,False,True,False,False,0,0.0,0.0,1.0,11,1,2,2024,3,20,21,2,2024,2
737,BROOKLYN,37.52,-78.9286,FT DETRICK,39.4177,-77.3995,2024-08-01,Air,5346,626.95,2024-08-12,,Political Protest,Low,2024-08-01,India,HOWARDSVILLE,3.34,N,557,557,0,False,True,False,False,False,False,False,True,False,False,0,0.0,0.0,1.0,45,1,8,2024,3,11,12,8,2024,0
1425,RANSOM,39.29,-78.99,STEUBENVILLE,40.36,-80.62,2024-08-01,Air,7173,9387.04,2024-08-13,,Political Protest,Low,2024-08-01,India,YANCEY MILLS,1.01,WSW,517,517,0,False,True,False,False,False,False,False,True,False,False,0,247.5,-0.9238795325,-0.3826834324,36,1,8,2024,3,12,13,8,2024,1
380,GANSEVOORT,32.3305,-82.936,FOLLY BEACH C-MAN (FBIS1),32.5425,-79.6639,2023-07-01,Air,8684,7706.32,2023-07-17,,Border Skirmish,Critical,2023-07-09,Ukraine,HAHIRA,0.0,N,199,199,3,False,False,False,False,False,False,True,True,False,False,4,0.0,0.0,1.0,1,1,7,2023,5,16,17,7,2023,0
2950,(ISN)SLOULIN FLD WIL,38.3,-80.2972,ENCINITAS,33.0334,-117.2522,2023-01-01,Land,1968,7686.84,2023-01-21,,Strike,High,2023-01-07,Nigeria,MACKSBURG,0.53,ESE,78,78,2,False,False,False,True,False,False,False,False,True,False,1,112.5,0.9238795325,-0.3826834324,80,1,1,2023,6,20,21,1,2023,5
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,TALLYSVILLE,2.46,NNE,774,774,0,False,True,False,False,False,False,False,False,True,False,0,22.5,0.3826834324,0.9238795325,28,1,8,2024,3,14,15,8,2024,3
2734,(DDC)DODGE CITY ARPT,33.18,-96.76,FORDLAND,37.2138,-92.9269,2023-03-01,Air,3181,2438.98,2023-03-25,,Riots,Low,2023-02-19,Ethiopia,WEATHERFORD,2.2,NNW,246,246,0,True,False,False,False,False,False,False,True,False,False,2,337.5,-0.3826834324,0.9238795325,16,1,3,2023,2,24,25,3,2023,5
3045,MIDLAND,38.38,-79.9134,BRANCHVILLE,33.2602,-80.8148,2024-08-01,Sea,8573,7737.39,2024-08-25,,Political Protest,Low,2024-08-01,India,BRAKE,1.65,N,346,277,0,False,True,False,False,False,False,False,False,False,True,0,0.0,0.0,1.0,5,1,8,2024,3,24,25,8,2024,6
4478,LOWMAN,32.9773,-81.7213,BROMMERSTOWN,40.61,-76.17,2023-07-01,Air,4024,8232.89,2023-07-05,,Border Skirmish,Critical,2023-07-09,Ukraine,BELLS XRDS,3.5,S,242,242,3,False,False,False,False,False,False,True,True,False,False,4,180.0,1.224646799e-16,-1.0,15,1,7,2023,5,4,5,7,2023,2
3266,STATE LINE,32.5622,-97.3181,EAST TULARE VILLA,36.2114,-119.2326,2023-03-01,Land,8882,1619.54,2023-03-11,,Riots,Low,2023-02-19,Ethiopia,AUTHON,0.12,NE,245,245,0,True,False,False,False,False,False,False,False,True,False,2,45.0,0.7071067812,0.7071067812,8,1,3,2023,2,10,11,3,2023,5
2755,TOLEDO BEND RES NORT,33.9388,-98.7113,(NBC)MCAS BEAUFORT,32.49,-80.7,2024-04-01,Land,7361,8386.19,2024-04-20,,Political Protest,Moderate,2024-04-09,Ethiopia,SAGINAW,0.0,N,134,134,1,True,False,False,False,False,False,False,False,True,False,0,0.0,0.0,1.0,3,1,4,2024,0,19,20,4,2024,5
1146,ASHLAND,36.3757,-79.03,LINWOOD,47.71,-117.43,2024-09-01,Sea,3730,8153.18,2024-09-07,,Strike,High,2024-08-24,Ethiopia,GOLDSBORO,0.56,W,286,286,2,True,False,False,False,False,False,False,False,False,True,1,270.0,-1.0,-1.836970199e-16,5,1,9,2024,6,6,7,9,2024,5
2350,ENERGY,38.6597,-82.6,SPRINGVILLE,32.0326,-93.3271,2023-01-01,Land,7171,2175.82,2023-01-17,,Strike,High,2023-01-07,Nigeria,SOUTH BLOOMINGVILLE,1.15,SE,213,213,2,False,False,False,True,False,False,False,False,True,False,1,135.0,0.7071067812,-0.7071067812,55,1,1,2023,6,16,17,1,2023,1
2933,ZION LODGE,25.5783,-80.62,WINTERSVILLE,40.39,-80.7,2024-08-01,Sea,5179,8269.66,2024-08-20,,Armed Conflict,Moderate,2024-08-10,Pakistan,CARYSFORT REEF LIGHT,0.0,N,29,29,1,False,False,False,False,True,False,False,False,False,True,5,0.0,0.0,1.0,3,1,8,2024,3,19,20,8,2024,1
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,GEER,0.7,E,774,774,0,False,True,False,False,False,False,False,False,True,False,0,90.0,1.0,6.123233996e-17,7,1,8,2024,3,14,15,8,2024,3
3829,SANDY BANK,37.38,-77.1182,OHIOVILLE,41.7326,-74.0645,2024-08-01,Air,3642,1554.96,2024-08-08,,Political Protest,Low,2024-08-01,India,WINTERPOCK,1.49,SSW,630,630,0,False,True,False,False,False,False,False,True,False,False,0,202.5,-0.3826834324,-0.9238795325,8,1,8,2024,3,7,8,8,2024,3
3548,PAWNEE,37.0231,-80.3551,ROMEOVILLE,41.6616,-88.073,2024-08-01,Land,5341,1906.41,2024-08-15,,Political Protest,Low,2024-08-01,India,TAR RIVER,1.53,N,329,329,0,False,True,False,False,False,False,False,False,True,False,0,0.0,0.0,1.0,12,1,8,2024,3,14,15,8,2024,3
3111,SABLE,39.9,-80.628,MADISON,38.6748,-122.0033,2023-01-01,Sea,6035,9623.24,2023-01-10,,Strike,High,2023-01-07,Nigeria,ELBA,1.09,ENE,90,90,2,False,False,False,True,False,False,False,False,False,True,1,67.5,0.9238795325,0.3826834324,32,1,1,2023,6,9,10,1,2023,1
204,PLSNT HLL BSHRE ARPT,37.2727,-91.4928,METTLER,35.061,-118.9723,2023-08-01,Air,3522,7252.91,2023-08-19,,Political Protest,Low,2023-07-24,Myanmar,DRASCO,0.89,NE,37,37,0,False,False,True,False,False,False,False,True,False,False,0,45.0,0.7071067812,0.7071067812,2,1,8,2023,1,18,19,8,2023,5
3084,NIANGUA JCT,37.4269,-80.3547,CUMMINSVILLE,43.23,-76.88,2024-08-01,Sea,8241,3554.54,2024-08-23,,Political Protest,Low,2024-08-01,India,GUILFORD,0.28,NNW,266,266,0,False,True,False,False,False,False,False,False,False,True,0,337.5,-0.3826834324,0.9238795325,68,1,8,2024,3,22,23,8,2024,4
3266,STATE LINE,32.5622,-97.3181,EAST TULARE VILLA,36.2114,-119.2326,2023-03-01,Land,8882,1619.54,2023-03-11,,Riots,Low,2023-02-19,Ethiopia,EOLIAN,0.0,N,245,245,0,True,False,False,False,False,False,False,False,True,False,2,0.0,0.0,1.0,1,1,3,2023,2,10,11,3,2023,5
3872,HOOKER,36.5945,-93.02,ST ANTHONY,43.97,-111.6398,2024-08-01,Land,7576,9220.58,2024-08-08,,Strike,Low,2024-08-06,India,FAYETTEVILLE,0.0,N,70,70,0,False,True,False,False,False,False,False,False,True,False,1,0.0,0.0,1.0,28,1,8,2024,3,7,8,8,2024,3
804,DOVER,37.162,-79.78,BURNING SPGS,37.2366,-83.7883,2024-09-01,Sea,7062,6615.93,2024-09-12,,Strike,High,2024-08-24,Ethiopia,(RDU)RALEIGH-DURHAM,2.59,N,327,327,2,True,False,False,False,False,False,False,False,False,True,1,0.0,0.0,1.0,8,1,9,2024,6,11,12,9,2024,3
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,BROAD RUN FARMS,2.5,NW,774,774,0,False,True,False,False,False,False,False,False,True,False,0,315.0,-0.7071067812,0.7071067812,21,1,8,2024,3,14,15,8,2024,3
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,ROSLYN HILLS,1.1,W,774,774,0,False,True,False,False,False,False,False,False,True,False,0,270.0,-1.0,-1.836970199e-16,12,1,8,2024,3,14,15,8,2024,3
1541,(MRB)SHEPHERD FLD MR,37.9478,-94.9513,CABLETON,42.41,-86.24,2024-08-01,Air,2982,5459.12,2024-08-08,,Strike,Low,2024-08-06,India,EMPORIA,1.31,NE,82,82,0,False,True,False,False,False,False,False,True,False,False,1,45.0,0.7071067812,0.7071067812,24,1,8,2024,3,7,8,8,2024,3
3548,PAWNEE,37.0231,-80.3551,ROMEOVILLE,41.6616,-88.073,2024-08-01,Land,5341,1906.41,2024-08-15,,Political Protest,Low,2024-08-01,India,KELLS CORNER,1.57,NE,329,329,0,False,True,False,False,False,False,False,False,True,False,0,45.0,0.7071067812,0.7071067812,20,1,8,2024,3,14,15,8,2024,3
2339,NEW VICTORY,36.3858,-78.7444,MARICAO,18.1501,-66.9489,2024-08-01,Sea,1873,4355.59,2024-08-06,,Political Protest,Low,2024-08-01,India,BATESVILLE,1.1,ESE,654,654,0,False,True,False,False,False,False,False,False,False,True,0,112.5,0.9238795325,-0.3826834324,82,1,8,2024,3,5,6,8,2024,1
4793,POCATELLO,36.06,-84.31,KEMP MILL,39.0159,-77.0177,2023-09-01,Sea,3054,3884.5,2023-09-04,,Political Protest,Moderate,2023-08-30,India,MELDRUM,0.49,WSW,35,35,1,False,True,False,False,False,False,False,False,False,True,0,247.5,-0.9238795325,-0.3826834324,4,1,9,2023,4,3,4,9,2023,0
4356,SANDERSON,40.17,-92.94,CAROL BEACH,42.5409,-87.8149,2023-08-01,Sea,1436,6718.38,2023-08-18,,Political Protest,Low,2023-07-24,Myanmar,YOUNGSTOWN,3.37,SE,72,72,0,False,False,True,False,False,False,False,False,False,True,0,135.0,0.7071067812,-0.7071067812,5,1,8,2023,1,17,18,8,2023,4
445,LA SAL JCT ARPT,39.3703,-93.3,SEQUATCHIE,35.11,-85.59,2023-08-01,Air,847,4274.37,2023-08-27,,Political Protest,Low,2023-07-24,Myanmar,WAVERLY,1.13,SE,62,62,0,False,False,True,False,False,False,False,True,False,False,0,135.0,0.7071067812,-0.7071067812,14,1,8,2023,1,26,27,8,2023,6
2734,(DDC)DODGE CITY ARPT,33.18,-96.76,FORDLAND,37.2138,-92.9269,2023-03-01,Air,3181,2438.98,2023-03-25,,Riots,Low,2023-02-19,Ethiopia,RUFE,0.0,N,246,246,0,True,False,False,False,False,False,False,True,False,False,2,0.0,0.0,1.0,3,1,3,2023,2,24,25,3,2023,5
1801,VALLE VISTA,37.4106,-91.33,GREENE,44.2052,-70.135,2023-08-01,Air,4678,1580.08,2023-08-20,,Political Protest,Low,2023-07-24,Myanmar,BATESVILLE,2.18,NE,33,33,0,False,False,True,False,False,False,False,True,False,False,0,45.0,0.7071067812,0.7071067812,82,1,8,2023,1,19,20,8,2023,6
1710,INDIANAPOLIS INTL AR,34.36,-81.0063,CAIRO,37.0062,-89.1679,2023-07-01,Air,785,9946.65,2023-07-19,,Border Skirmish,Critical,2023-07-09,Ukraine,OAKHURST,1.83,WNW,329,329,3,False,False,False,False,False,False,True,True,False,False,4,292.5,-0.9238795325,0.3826834324,9,1,7,2023,5,18,19,7,2023,2
4560,RICHFIELD,38.506,-81.8128,SHILLING,36.3448,-119.9788,2023-01-01,Sea,4177,6274.3,2023-01-10,,Strike,High,2023-01-07,Nigeria,JACKSONVILLE,1.33,SE,145,145,2,False,False,False,True,False,False,False,False,False,True,1,135.0,0.7071067812,-0.7071067812,14,1,1,2023,6,9,10,1,2023,1
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,RED LION,1.13,SE,774,774,0,False,True,False,False,False,False,False,False,True,False,0,135.0,0.7071067812,-0.7071067812,2,1,8,2024,3,14,15,8,2024,3
1146,ASHLAND,36.3757,-79.03,LINWOOD,47.71,-117.43,2024-09-01,Sea,3730,8153.18,2024-09-07,,Strike,High,2024-08-24,Ethiopia,STAGE BRIDGE,1.03,NNW,286,286,2,True,False,False,False,False,False,False,False,False,True,1,337.5,-0.3826834324,0.9238795325,42,1,9,2024,6,6,7,9,2024,5
1064,CHAPPEL,40.06,-82.4,MT BULLION,37.4774,-120.0541,2023-01-01,Sea,601,2363.88,2023-01-18,,Strike,High,2023-01-07,Nigeria,CALDWELL,1.1,WSW,141,141,2,False,False,False,True,False,False,False,False,False,True,1,247.5,-0.9238795325,-0.3826834324,48,1,1,2023,6,17,18,1,2023,2
2936,PIKE,34.86,-81.89,ARTHURTOWN,33.9735,-81.0157,2024-09-01,Air,7718,2871.24,2024-09-18,,Strike,High,2024-08-24,Ethiopia,FLAG POND,0.0,NNW,273,273,2,True,False,False,False,False,False,False,True,False,False,1,337.5,-0.3826834324,0.9238795325,8,1,9,2024,6,17,18,9,2024,2
1146,ASHLAND,36.3757,-79.03,LINWOOD,47.71,-117.43,2024-09-01,Sea,3730,8153.18,2024-09-07,,Strike,High,2024-08-24,Ethiopia,BURNSVILLE,2.22,N,286,286,2,True,False,False,False,False,False,False,False,False,True,1,0.0,0.0,1.0,24,1,9,2024,6,6,7,9,2024,5
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,MERRIFIELD,1.39,SW,774,774,0,False,True,False,False,False,False,False,False,True,False,0,225.0,-0.7071067812,-0.7071067812,9,1,8,2024,3,14,15,8,2024,3
3829,SANDY BANK,37.38,-77.1182,OHIOVILLE,41.7326,-74.0645,2024-08-01,Air,3642,1554.96,2024-08-08,,Political Protest,Low,2024-08-01,India,CREWE MUNI,3.91,E,630,630,0,False,True,False,False,False,False,False,True,False,False,0,90.0,1.0,6.123233996e-17,4,1,8,2024,3,7,8,8,2024,3
445,LA SAL JCT ARPT,39.3703,-93.3,SEQUATCHIE,35.11,-85.59,2023-08-01,Air,847,4274.37,2023-08-27,,Political Protest,Low,2023-07-24,Myanmar,BUNCETON,4.0,SSE,62,62,0,False,False,True,False,False,False,False,True,False,False,0,157.5,0.3826834324,-0.9238795325,15,1,8,2023,1,26,27,8,2023,6
3072,OCEANA,38.45,-96.13,LEEDALE,30.98,-97.25,2023-09-01,Sea,4359,4693.57,2023-09-13,,Armed Conflict,Moderate,2023-09-10,India,HANOVER,5.92,NNE,61,61,1,False,True,False,False,False,False,False,False,False,True,5,22.5,0.3826834324,0.9238795325,4,1,9,2023,4,12,13,9,2023,2
2339,NEW VICTORY,36.3858,-78.7444,MARICAO,18.1501,-66.9489,2024-08-01,Sea,1873,4355.59,2024-08-06,,Political Protest,Low,2024-08-01,India,WORSHAM,0.34,E,654,654,0,False,True,False,False,False,False,False,False,False,True,0,90.0,1.0,6.123233996e-17,30,1,8,2024,3,5,6,8,2024,1
2432,PEHRSON STATION,34.1735,-96.6424,CLINTONVILLE,31.41,-85.91,2023-03-01,Air,3304,5924.85,2023-03-16,,Riots,Low,2023-02-19,Ethiopia,BOONSVILLE,5.14,SSE,226,226,0,True,False,False,False,False,False,False,True,False,False,2,157.5,0.3826834324,-0.9238795325,16,1,3,2023,2,15,16,3,2023,3
1211,MACEDONIA,37.9623,-92.55,KEYMAR,39.61,-77.24,2024-08-01,Air,1304,7840.09,2024-08-06,,Strike,Low,2024-08-06,India,ANABEL,1.74,WSW,9,9,0,False,True,False,False,False,False,False,True,False,False,1,247.5,-0.9238795325,-0.3826834324,3,1,8,2024,3,5,6,8,2024,1
3677,ELMWOOD,38.432,-95.762,GOESSEL,38.25,-97.35,2024-08-01,Sea,9721,7165.56,2024-08-20,,Strike,Low,2024-08-06,India,GOESSEL,0.0,N,120,120,0,False,True,False,False,False,False,False,False,False,True,1,0.0,0.0,1.0,1,1,8,2024,3,19,20,8,2024,1
3829,SANDY BANK,37.38,-77.1182,OHIOVILLE,41.7326,-74.0645,2024-08-01,Air,3642,1554.96,2024-08-08,,Political Protest,Low,2024-08-01,India,US-50 (MD040),4.27,SE,630,630,0,False,True,False,False,False,False,False,True,False,False,0,135.0,0.7071067812,-0.7071067812,4,1,8,2024,3,7,8,8,2024,3
2432,PEHRSON STATION,34.1735,-96.6424,CLINTONVILLE,31.41,-85.91,2023-03-01,Air,3304,5924.85,2023-03-16,,Riots,Low,2023-02-19,Ethiopia,WHEATLAND AREA,1.5,SSW,226,226,0,True,False,False,False,False,False,False,True,False,False,2,202.5,-0.3826834324,-0.9238795325,4,1,3,2023,2,15,16,3,2023,3
4095,COTTLEVILLE,36.86,-92.7707,THREET,34.9295,-87.8388,2023-07-01,Air,3664,3925.84,2023-07-21,,Riots,Critical,2023-07-11,India,(FYV)FAYETTEVILLE AR,0.37,NNW,45,45,3,False,True,False,False,False,False,False,True,False,False,2,337.5,-0.3826834324,0.9238795325,8,1,7,2023,5,20,21,7,2023,4
1056,SCIOTA,39.16,-83.2133,REEDLEY AIRPORT,36.6595,-119.4555,2023-01-01,Sea,4063,7382.52,2023-01-15,,Strike,High,2023-01-07,Nigeria,MARCUS,1.16,NNW,221,221,2,False,False,False,True,False,False,False,False,False,True,1,337.5,-0.3826834324,0.9238795325,8,1,1,2023,6,14,15,1,2023,6
737,BROOKLYN,37.52,-78.9286,FT DETRICK,39.4177,-77.3995,2024-08-01,Air,5346,626.95,2024-08-12,,Political Protest,Low,2024-08-01,India,STANDARDSVILLE,2.4,NNW,557,557,0,False,True,False,False,False,False,False,True,False,False,0,337.5,-0.3826834324,0.9238795325,41,1,8,2024,3,11,12,8,2024,0
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,GREENBURY POINT (GBY),0.0,N,774,774,0,False,True,False,False,False,False,False,False,True,False,0,0.0,0.0,1.0,2,1,8,2024,3,14,15,8,2024,3
2339,NEW VICTORY,36.3858,-78.7444,MARICAO,18.1501,-66.9489,2024-08-01,Sea,1873,4355.59,2024-08-06,,Political Protest,Low,2024-08-01,India,FREE UNION,2.53,SSE,654,654,0,False,True,False,False,False,False,False,False,False,True,0,157.5,0.3826834324,-0.9238795325,84,1,8,2024,3,5,6,8,2024,1
326,HOAG,38.42,-81.1764,CAMDEN,33.5852,-92.8357,2023-01-01,Air,9733,6142.83,2023-01-08,,Strike,High,2023-01-07,Nigeria,CHARTERS,0.95,NNE,113,113,2,False,False,False,True,False,False,False,True,False,False,1,22.5,0.3826834324,0.9238795325,32,1,1,2023,6,7,8,1,2023,6
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,GROVE POINT (GVP),0.0,N,774,774,0,False,True,False,False,False,False,False,False,True,False,0,0.0,0.0,1.0,4,1,8,2024,3,14,15,8,2024,3
3245,WEST CITY,40.789,-80.859,FISH CAMP,37.4381,-119.6446,2023-01-01,Air,3377,9392.06,2023-01-07,,Strike,High,2023-01-07,Nigeria,KIRBY,1.52,W,69,69,2,False,False,False,True,False,False,False,True,False,False,1,270.0,-1.0,-1.836970199e-16,52,1,1,2023,6,6,7,1,2023,5
2734,(DDC)DODGE CITY ARPT,33.18,-96.76,FORDLAND,37.2138,-92.9269,2023-03-01,Air,3181,2438.98,2023-03-25,,Riots,Low,2023-02-19,Ethiopia,GUNTER,0.39,E,246,246,0,True,False,False,False,False,False,False,True,False,False,2,90.0,1.0,6.123233996e-17,48,1,3,2023,2,24,25,3,2023,5
2339,NEW VICTORY,36.3858,-78.7444,MARICAO,18.1501,-66.9489,2024-08-01,Sea,1873,4355.59,2024-08-06,,Political Protest,Low,2024-08-01,India,REHOBOTH,2.15,NNE,654,654,0,False,True,False,False,False,False,False,False,False,True,0,22.5,0.3826834324,0.9238795325,20,1,8,2024,3,5,6,8,2024,1
4060,BOYDVILLE,35.99,-81.3327,MT STERLING,43.33,-91.0,2024-09-01,Air,3818,8371.55,2024-09-20,,Strike,High,2024-08-24,Ethiopia,BYBEE,3.0,WSW,205,205,2,True,False,False,False,False,False,False,True,False,False,1,247.5,-0.9238795325,-0.3826834324,6,1,9,2024,6,19,20,9,2024,4
4924,SANTA RITA,34.7204,-84.2387,HOGES CHAPEL,37.3477,-80.6054,2023-07-01,Air,293,9342.58,2023-07-10,,Border Skirmish,Critical,2023-07-09,Ukraine,PLEASANT VIEW,2.05,SW,224,224,3,False,False,False,False,False,False,True,True,False,False,4,225.0,-0.7071067812,-0.7071067812,6,1,7,2023,5,9,10,7,2023,0
4781,BARCELONETA,34.8,-82.23,BLAKELY,31.3411,-84.93,2024-02-01,Sea,2280,989.21,2024-02-07,,Political Protest,High,2024-02-01,India,LEXINGTON,3.54,NE,79,79,2,False,True,False,False,False,False,False,False,False,True,0,45.0,0.7071067812,0.7071067812,8,1,2,2024,3,6,7,2,2024,2
737,BROOKLYN,37.52,-78.9286,FT DETRICK,39.4177,-77.3995,2024-08-01,Air,5346,626.95,2024-08-12,,Political Protest,Low,2024-08-01,India,WARMINSTER,1.31,ENE,557,557,0,False,True,False,False,False,False,False,True,False,False,0,67.5,0.9238795325,0.3826834324,81,1,8,2024,3,11,12,8,2024,0
3548,PAWNEE,37.0231,-80.3551,ROMEOVILLE,41.6616,-88.073,2024-08-01,Land,5341,1906.41,2024-08-15,,Political Protest,Low,2024-08-01,India,FARMVILLE,2.82,N,329,329,0,False,True,False,False,False,False,False,False,True,False,0,0.0,0.0,1.0,48,1,8,2024,3,14,15,8,2024,3
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,BANCO,0.49,N,774,774,0,False,True,False,False,False,False,False,False,True,False,0,0.0,0.0,1.0,24,1,8,2024,3,14,15,8,2024,3
756,WHITE SULPHUR SPGS,32.0295,-94.36,HERMITAGE,34.28,-85.04,2024-07-01,Land,4050,6623.08,2024-07-29,,Civil Unrest,Low,2024-06-29,Ethiopia,ALTO,2.69,W,178,178,0,True,False,False,False,False,False,False,False,True,False,3,270.0,-1.0,-1.836970199e-16,6,1,7,2024,0,28,29,7,2024,0
1710,INDIANAPOLIS INTL AR,34.36,-81.0063,CAIRO,37.0062,-89.1679,2023-07-01,Air,785,9946.65,2023-07-19,,Border Skirmish,Critical,2023-07-09,Ukraine,MT CROGHAN,0.0,N,329,329,3,False,False,False,False,False,False,True,True,False,False,4,0.0,0.0,1.0,12,1,7,2023,5,18,19,7,2023,2
2936,PIKE,34.86,-81.89,ARTHURTOWN,33.9735,-81.0157,2024-09-01,Air,7718,2871.24,2024-09-18,,Strike,High,2024-08-24,Ethiopia,GREENEVILLE,7.0,WNW,273,273,2,True,False,False,False,False,False,False,True,False,False,1,292.5,-0.9238795325,0.3826834324,46,1,9,2024,6,17,18,9,2024,2
2339,NEW VICTORY,36.3858,-78.7444,MARICAO,18.1501,-66.9489,2024-08-01,Sea,1873,4355.59,2024-08-06,,Political Protest,Low,2024-08-01,India,GREENSBORO MAY ARPT,5.63,SE,654,654,0,False,True,False,False,False,False,False,False,False,True,0,135.0,0.7071067812,-0.7071067812,8,1,8,2024,3,5,6,8,2024,1
1056,SCIOTA,39.16,-83.2133,REEDLEY AIRPORT,36.6595,-119.4555,2023-01-01,Sea,4063,7382.52,2023-01-15,,Strike,High,2023-01-07,Nigeria,PORTLAND,0.88,SW,221,221,2,False,False,False,True,False,False,False,False,False,True,1,225.0,-0.7071067812,-0.7071067812,2,1,1,2023,6,14,15,1,2023,6
785,KENNONSBURG,34.4,-84.127,CEDARVILLE,40.23,-75.65,2023-09-01,Air,3378,4802.87,2023-09-06,,Political Protest,Moderate,2023-08-30,India,LOTA,0.69,N,17,17,1,False,True,False,False,False,False,False,True,False,False,0,0.0,0.0,1.0,1,1,9,2023,4,5,6,9,2023,2
3548,PAWNEE,37.0231,-80.3551,ROMEOVILLE,41.6616,-88.073,2024-08-01,Land,5341,1906.41,2024-08-15,,Political Protest,Low,2024-08-01,India,HOPE VLY,4.69,WSW,329,329,0,False,True,False,False,False,False,False,False,True,False,0,247.5,-0.9238795325,-0.3826834324,16,1,8,2024,3,14,15,8,2024,3
4060,BOYDVILLE,35.99,-81.3327,MT STERLING,43.33,-91.0,2024-09-01,Air,3818,8371.55,2024-09-20,,Strike,High,2024-08-24,Ethiopia,BULLS GAP,1.5,W,205,205,2,True,False,False,False,False,False,False,True,False,False,1,270.0,-1.0,-1.836970199e-16,27,1,9,2024,6,19,20,9,2024,4
756,WHITE SULPHUR SPGS,32.0295,-94.36,HERMITAGE,34.28,-85.04,2024-07-01,Land,4050,6623.08,2024-07-29,,Civil Unrest,Low,2024-06-29,Ethiopia,FERGUSON,2.67,S,178,178,0,True,False,False,False,False,False,False,False,True,False,3,180.0,1.224646799e-16,-1.0,2,1,7,2024,0,28,29,7,2024,0
